term,text,gold_hard,predicted_hard,pred_confidence,kl_divergence_sample
all,"##1105788 . reference note . selected data from the record is as follows : _ x000d _ _ x000d _ ‚ aolithograph by < u > david bomberg < / u > ( 1890 - 1957 ) _ x000d _ _ x000d _ illustration from ‚ aorussian ballet ‚ ao , see circ . 253 - 1972 . _ x000d _ _ x000d _ the third illustration , opposite the text : _ x000d _ _ x000d _ fluttering white hands beat ‚ ai compel . reason concedes . _ x000d _ _ x000d _ black - edged rectangular image of a stick - like geometric shapes _ x000d _ against a ground of simple triangles and diagonal bands , printed _ x000d _ in yellow , light red , purple and brown . signed in the print : _ x000d _ db ( text on the reverse of the sheet : impressions crowding _ x000d _ collide with movement round us - ) this sheet is a double _ x000d _ spread , with text from the previous two illustrations on the _ x000d _ other leaf . ‚ ao",9,9,0.9996069073677064,0.0003915937850251
all,"##432 . public access description value . this is a plaster cast after michelangelo ' s marble original , 1504 - 06 , in the church of notre - dame , bruges , belgium . the maker of this cast is unknown and this is probably made in bruges , late 1871 . this cast was acquired from the belgian government in 1872 through the international exchange scheme initiated by henry cole . the agreement facilitated exchange between museums across europe of reproductions of objects in their respective countries . the document concluding this agreement , the international convention , was signed by the fifteen crowned princes of europe in 1867 at the paris exhibition . with the aid of this agreement , the south kensington museum was able to amass a collection of casts unrivaled in its international scope and diversity . _ x000d _ _ x000d _ the cast of the bruges madonna is today displayed alongside other casts of sculpture of michelangelo in the east cast court , devoted entirely to reproductions of italian works of art . it is probable that the surface of this cast was left unfinished to illustrate the complex network of piece molds required to make such a reproduction . since they were first opened in 1873 , the two magnificent cast court galleries at the v & amp ; a have displayed reproductions of some of the most significant monuments of medieval and renaissance europe . in these galleries one can view plaster casts of sculptures from renaissance italy , notably some of the masterpieces produced by donatello , luca della robbia and michelangelo . _ x000d _ the sculptures are faithful copies of the originals . they were made in the 19th century , when the vogue for replicated works of art was at its height . museum visitors at that time generally had little opportunity to travel abroad , and illustrated art books were costly . these superb casts could afford people a rare glimpse of the original sculptures , even if they could not visit florence or rome . artists and designers then and now could likewise sketch and learn from them . the painted surfaces of these reproductions often mirror the original stone or bronze , and the casts seem convincingly monumental . but they are made of plaster , a relatively fragile material . _ x000d _ _ x000d _ the original sculpture was purchased by jean and alexandre mouscron , cloth merchants of bruges with establishments in rome and florence . they shipped the madonna to bruges in 1506 . there it was installed on an altar in the church of notre dame , and framed by a tabernacle of black and white marble designed by jan de",9,9,0.999466836452484,0.0005318512558005
all,"##7046 . physical description ( etc ) . the painting , in opaque watercolour on paper , shows a standing lady in profile facing to the right . she holds a wide - rimmed scalloped translucent wine cup with her right hand while her left hand grasps the neck of a glass wine bottle . she is shown against a dark green ground with a variety of flowering plants at her feet . the dark background rises up to a domed mound near the top of the picture where the sky is suggested by loose brushwork of streaks of grey paint . _ x000d _ _ x000d _ the lady is wearing a white diaphanous < i > peshwaz < / i > with tight ruched long sleeves . it has rows of pink - tipped short white lappets round her neck and front opening reaching to a high waist edged in gold under her breasts from which the gold - edged skirt of the < i > peshwaz < / i > falls . under this she is wearing orange - red < i > paijama < / i > with rows of pearls and jewelled bands at the ankles , below which she is wearing a pair of crimson - patterned grey slippers with gold pom - poms on the toes . a gold < i > patka < / i > with pink floral scrolling and gold fringed ends falls from the waistband of her < i > paijama < / i > to the hem of her < i > peshwaz < / i > . a gold edged pinkish stole is loosely looped round her right shoulder across her bodice with one end falling down her back . her jewellery consists of a large red gem and pearl arm band , pearl chokers and a red and green jewelled pendant necklace , finger and thumb rings , ropes of pearls round her wrists and further pearls in her ear . she wears a mughal princely turban made of a dark red fabric patterned with gold bordered green motifs , a medallion with a green gemstone drop at the front and a golden turban ornament fixed to the top with black plumes ending in two pearls with black tassels , suggesting she is a princess . her fingers are tipped in red . _ x000d _ _ x000d _ her features and long loose hair are painted with extreme delicacy . individual strands of hair are depicted curling over her shoulders and down her breasts . the modelling of her face and upper body is rendered through a ripple of minute stipples and",9,9,0.9997749924659728,0.0002236169530078
all,"##73010 . public access description value . costume design by attilio comelli for the footmen in < i > angelo < / i > at the theatre royal drury lane , 1923 . _ x000d _ _ x000d _ < i > angelo : the romance of a great composer < / i > is a play in a prologue and three acts . it was first performed in the apollo theatre , new york before being produced by arthur collins at the theatre royal drury lane in march and april of 1923 . the story is set in the early 1800s and was inspired by the ‚ aothe life of hoffman ‚ ao . this adaptation was written by louis n . parker , with music composed by e . n reznicek . the play is set largely in italy and centres upon the angelo and his love for a beautiful girl named giulia . alongside the flashbacks to their doomed romance the audience learns of angelo ‚ aos latest composition , an opera inspired by his love for giulia and entitled < i > undine < / i > . various locations , time periods and characters interweave as angelo anxiously waits to see his new opera will be received . much to the dismay of angelo ‚ aos rival , the envious cipriano , angelo ‚ aos opera is hailed as a masterpiece and the play concludes with angelo ‚ aos vision of the apotheosis of his work . _ x000d _ _ x000d _ the complexity of the plot and range of locations involved called for at least 18 scene changes , many of which were interspersed with ‚ aopictures ‚ ao to develop the story . as a result the designer chose to create a set on which 6 scenes could be displayed on one stage with lighting being used to illuminate the relevant scene . the stage hands also had to dress in elaborate black headdresses and tunics when moving the scenery to prevent them distracting from the action . the scenery used in this production was built by r . andrews and painted by bruce smith and humphries & watson . the ‚ aoelectrical effects ‚ ao were overseen by h . mather . _ x000d _ _ x000d _ the costumes were designed by comelli and were made by b . j . simmons & co , morris angel & sons ltd , mary e . fisher ltd and mrs . f . field . the boots and shoes were made by a . l . gamba & co and the wigs were by clarkson . comelli ( 1858 - 1925",9,9,0.9994038343429564,0.0005948341568
all,"##75306 . physical description ( etc ) . ; large circular cloak of red crepe with vandyked and beaded edge , beads are crumbling . edged at hem with dark red knitted silk cord binding . metal spring clip at neck . ; jerkin / under - doublet with short sleeves with vandyked and beaded edges and close under - sleeves to match , mounted on an old grey tweed waistcoat for wear as an under - doublet , and with flap of red corded silk on right side under belt - hook . ; asymmetrical shoulder - drape of red crepe with vandyked and beaded edge , tacked together to represent a rolled - up cloak . beads crumbling at hem . ; sleeveless jerkin / over - tunic of red corded silk , lower edge sloping down to left and mounted with belt - hooks , front ornamented with flame - shaped motifs of red glass beads ( nine at the hem , five at the chest ) . cream padded satin lining , with boning . ; short , close breeches of red corded silk , with vandyked and beaded edges . hardly worn . working pockets in side . ; stock of red silk and plush velvet . red velvet around neck attached to ribbed silk , ' v ' shaped , backing . fastens at the back with strap and metal buckle . buckle stamped ' paris ' . ; small red coif with fringe of short , grizzled hair . edged in metal and resin beads . fitted close to the head , finishing in a point at the back of the neck . shaped around the ears with ' widow ' s peak ' at centre front . also stiffened with fabric and ' boning ' at the ' points ' . ; cowl of red crepe with wired front suggesting small horns . vandyked edging at hem with beading ( now crumbling ) . fastens at the neck with 8 red silk floss covered buttons . two small slits ( roughly at ' ear level ' ) . ; caped hood of red crepe with long liripipe and tall orange , black tipped , feather . wired at front to simulate horns . has two small slits , each side , at ' ear level ' . closes at the neck with 7 red slik floss covered buttons . the liripipe is weighted at the tip . ; crimson silk tights . 6 buttons around the waist . two pairs on either side of the front and one on each side of the back , to take braces",9,9,0.9997740387916564,0.0002247211668873
all,"##95407 . public access description value . the shirley chisholm triple t - shirt is from american artist beau mccall ‚ aos 2020 freedom fighter collection . beau mccall is a visual artist based in new york , originally from philadelphia . mccall describes some of his works as ‚ aowearable art ‚ ao and his most well - known pieces consist of customized garments , as well as other objects , embellished with an abundance of assorted buttons . mccall ‚ aos most recent collection of works is his ‚ aotriple t - shirts ‚ ao , in which he combines three t - shirts each featuring a different but related design into one garment . _ x000d _ _ x000d _ mccall describes his triple t - shirts as ‚ aoone of my beautiful mistakes ‚ ao . the triple t - shirts are , as the name suggests , three t - shirts sewn together in a way that can be worn as a poncho or cape - like garment with the wearer ‚ aos arms coming through the neck holes of the t - shirts on either side . it began as a project trying to reuse his personal t - shirt collection , which numbered over 100 t - shirts of different designs . mccall now sources t - shirt specially and ‚ aoremixes ‚ ao them into particular groups , as he describes ‚ aowhen i put the shirts together i try to create a narrative , i try to create a story with these three shirts ‚ ao . each grouping is unique ; he sometimes uses the same t - shirt design in multiple groupings , but never puts the same three shirts together more than once . _ x000d _ _ x000d _ each t - shirt in the shirley chisholm triple t - shirt represents a different aspect of the fight for racial equality . the first t - shirt features a black lives matter design . black lives matter ( blm ) is an international social movement seeking to fight racism and anti - black discrimination . blm began as an online movement with the hashtag # blacklivesmatter in 2013 in response to the acquittal of george zimmerman , who fatally shot a black teenager , trayvon martin , in florida in february 2012 . the black lives matter movement came to particular prominence internationally in 2020 following the murder of george floyd at the hands of a police officer in minneapolis , prompting renewed calls to fight against racism , inequality and discrimination worldwide . this led to protests in support of black lives matter and the wider anti - racism movement in major towns and cities",2,4,0.6627013683319092,2.482394218444824
all,"##work around it . at tread leather cord used to sew repaired piece can be seen . straps : lateral backstrap remains ‚ ai 20mm wide at seat and 30mm wide at tread . would have had two straps that crossed at centre of foot . where they cross is a circular medallion of black leather . damaged but has an applied , cutout pattern of serrated edge and four club shapes pointing into a central knop of leather . main area of strap ( seat to medallion ) is serrated edge ; criss - cross , incised hatching all along ; between each hatch the triangle / diamonds are cutout . top area of strap ( medallion to forepart ) has horizontal incised lines and a larger cutout area of geometric design . small section medial backstrap , at seat , remains . this differs from other . it is thinner and a different cutout design . a separate piece of strap is included . this may be part of the medial backstrap . if so it is a different design ( serrated edge and internal cutout geometric design including warped xs ) and is only 2cm wide all along . suggests that the sandal was repaired not only at treadsole but that this strap was replaced with a similar patterned strip of leather .",9,9,0.999811589717865,0.0001871714630397
all,"##x3 inches ) _ x000d _ _ x000d _ 1 box 12 . 7 x 10 cm ( 5x4 inch ) black and white contact prints and glass negatives _ x000d _ _ x000d _ 4 boxes 27x21 cm ( 10x8 inch ) containgin black and white cibachrome colour prints _ x000d _ _ x000d _ 3 mounted black and white prints 39x38 cm _ x000d _ _ x000d _ 1 framed print ' child with sunflowers ' _ x000d _ _ x000d _ 5 notebooks various sizes _ x000d _ _ x000d _ 4 envelopes containing notes and magazine clippings _ x000d _ _ x000d _ 4 books ( penrose annual 1955 ; graphis annual ' 56 ; simon and shuster ; the art and technique of colour photography ; k helmer peterson , 122 colour photographs ) _ x000d _ _ x000d _ 1 framed print after rembrandt ( to indentify it of interest to prints section ) _ x000d _ _ x000d _ description of condition : good .",9,9,0.9997671246528624,0.0002317020698683
all,"##œµœnœ±œπ œºœµ œaœωœµœoœºœ± / [UNK] œ¥œµ [UNK] œ±œaœπœeœnœøœω / œ § œoœaœøœo œωœµœøœω œ¥œπœ¥œøœo œºœøœπ . _ x000d _ < i > barthol [ om√ ¶ us ] ignat [ ius ] de strykert brux [ ellensis ] rhetor / in gymn [ asio ] soc [ ieta ] tis jesu . brux [ ellis ] mdclxxxiii . < / i > ; inscribed at lower right , in brown ink ( with the museum ‚ aos inv . no . ) , < i > 9280 . 12 < / i > . inscribed on verso , at upper centre , in brown ink , < i > n < sup > < u > o < / u > < / sup > 58 < / i > < sup > b < / sup > . inscribed on verso of mount , in graphite , < i > costume / netherlands < / i > .",4,9,0.998798966407776,11.59988307952881
all,"< / i > , at the theatre royal , drury lane , september 12th , 1907 . from act iii , scene 1 set at danebury house , park lane . the set design is of an ornate room with a large fireplace , art nouveau wall panelling and art nouveau cabinets surrounding the room . there are chairs in front of the cabinets and also a white porcelein vase on each of the cabinets . on either side of the fireplace are bookshelves and hanging china plate , a guitar and vases on display . in front of the fireplace is a dark writing desk with a stool and chair beside it . on top are candles and a writing set . _ x000d _ _ x000d _ there are two characters on stage . on the right is a male character close to the fire place . his back is turned to the camera and his left arm is reaching towards the cabinet and his right hand is at his side , slightly raised . he is wearing a dark dinner suit with tails , with black shoes and a white shirt , he has grey hair . the second character is a woman on the left of the photograph , she is sitting at a stool by the writing desk holding two white boxes looking towards the male character . the drawer to her right is open .",9,9,0.9997172951698304,0.000280901993392
