term,text,gold_hard,predicted_hard,pred_confidence,kl_divergence_sample
all,"# # 000d _ _ x000d _ hans burgkmair contributed 67 plates and albrecht altdorfer 38 . other artists were hans springinklee ( 20 plates ) , hans beck ( 7 plates ) and hans sch√ § ufelein ( 2 plates ) . the designs were cut by jost de negker ' s large team of block - cutters , work on the blocks carried out between 1516 and 1519 . blockcutters sometimes signed their name on the back of the blocks ( most of which survive in vienna ) , one of whom was cornelius liefrinck . the programme was worked out by emperor maximilian i and johannes stabius and written down by his secretary marx treitsaurwein . altdorfer and his workshop produced a set of miniatures ( 62 now in vienna albertina ) , following the same instructions . _ x000d _ _ x000d _ the two other mural projects were designed by albrecht d√ºrer with assistance from hans springinklee , wolf traut and albrecht altdorfer . they are a large triumphal arch in 192 blocks , almost 12 feet high and 10 feet wide when assembled , and a triumphal carriage in 8 large blocks , of 8 feet in length .",2,2,0.6837611794471741,0.3801454901695251
all,"# # 5411 . reference note . the full text of the entry is as follows : _ x000d _ _ x000d _ ' < b > 723 < / b > _ x000d _ < i > pavilion < / i > _ x000d _ pattern book of vinyl papers designed by david bartle , anne berwick , alan dunn , john garnett , john harbour ( ' wandyke ' ) , alan johnston , susan phillips and anne redhead , containing 82 specimens , including different colourways ; each with name of pattern , serial number etc on the back ; interleaved throughout with photographs of sportsmen and women against a background of the patterns ; bound in plastic - covered boards _ x000d _ produced by arthur sanderson & sons ltd _ x000d _ 1973 - 74 _ x000d _ in volume 50 x 50 cm _ x000d _ given by shand kydd ltd _ x000d _ e . 2447 - 2528 - 1980 _ x000d _ _ x000d _ ' dolphins ' ( e . 2447 , 2448 ) ; ' rosana ' ( e . 2449 , 2451 , 2453 ) ; ‚ aotarquin",2,4,0.8451064825057983,6.351163864135742
all,"# # 58555 . public access description value . this set of zen buddhist robes was donated to the museum by zenk≈c croysdale . zenk≈c croysdale ( 1919 - 2007 ) was an english man , born charles g . croysdale , who lived as a zen novice and priest in japan from 1971 - 1976 . during this period , he stayed in several temples each belonging to different schools of zen buddhism . he chronologically practiced in : antai - ji , kyoto ( soto school ) , ry≈´taku - ji ( rinzai school ) , manpuku - ji , kyoto , ( obaku school ) and hakuho - ji chigasaki ( soto school ) . his tokudo , ceremony that marks a practitioner ‚ aos ordination as a zen priest , took place on april , 8th , 1976 . after his time in japan , he travelled to india and thailand and subsequently returned to the uk in 1980 . in september 2001 , zenko croysdale donated to the museum his set of zen monk ‚ aos robes and accessories . _ x000d _ _ x000d _ such a set of monk ‚ aos clothing and utilitarian objects are rare items in museum ‚ aos",2,2,0.3860863745212555,0.951693058013916
all,"# # 72966 . public access description value . costume design by attilio comelli for the school children in act i of < i > angelo < / i > at the theatre royal drury lane , 1923 . _ x000d _ _ x000d _ < i > angelo : the romance of a great composer < / i > is a play in a prologue and three acts . it was first performed in the apollo theatre , new york before being produced by arthur collins at the theatre royal drury lane in march and april of 1923 . the story is set in the early 1800s and was inspired by the ‚ aothe life of hoffman ‚ ao . this adaptation was written by louis n . parker , with music composed by e . n reznicek . the play is set largely in italy and centres upon the angelo and his love for a beautiful girl named giulia . alongside the flashbacks to their doomed romance the audience learns of angelo ‚ aos latest composition , an opera inspired by his love for giulia and entitled < i > undine < / i > . various locations , time periods and characters interweave as angelo anxiously waits to see his new opera will be received . much to the dismay of angelo ‚ aos rival , the envious cipr",2,2,0.3166401982307434,1.149987816810608
all,"##0 drawings mounted in volume containing 144 pages of blue wove paper , full - bound in calf , the remaining 25 drawings unmounted . _ x000d _ < i > affixed inside the front cover are two specimen signatures in ink < / i > r . home . < i > some sketches inscribed with notes in pencil . _ x000d _ pencil , pen and ink , black chalk and watercolour . size of volume < / i > 25 x 18 _ x000d _ e . 685 - 1471 , 1471a , 1472 - 1519 , 1519a , 1520 - 1616 , 1616a , 1617 - 1626 - 1943 _ x000d _ _ x000d _ given by mrs e . f . lawrence and mrs . e . b . day , grand - daughters of the artist . '",2,2,0.8958868384361267,0.1099402382969856
all,"##121886 . physical description ( etc ) . dish painted in blue , yellow , orange , copper green , dark red , manganese purple , and bluish black . depicting pope leo x in procession . in the act of benediction , he is carried by bearers shoulder - high on a chair , wearing the papal tiara and cope . a band across the middle of the picture is formed by a cavalcade of cardinals and other ecclesiastics mounted on mules , in their hats and robes , followed by laymen and soldiers on horses , one of whom carries a gonfanon with the arms of the medici ; in front of them is an elephant with rider . in the foreground are halberdiers marching to the sound of a drum and pipe , with an ensign carrying the medici flag , all of them in red , white and green striped livery .",2,2,0.9298042058944702,0.0727804824709892
all,"##asutra , < / i > ink , paint and gold on paper , consisting of 91 folios , numbered 1 - 92 , with folio 3 missing and containing 38 illustrations . the text is written in black ink in prakrit , seven lines to the page between red and gold marginal rules and blue border decoration . the text of a sanskrit commentary is inserted in small nagari characters in the margins . central and marginal string - holes are decorated but not pierced and on the obverse of each folio the central hole only is marked . folio numbers are written in the lower right - hand corner of the reverse of each folio but are defective from folio 85 onwards due to insect damage . the colophon is written in red on f . 92 verso ( see marks ) . _ x000d _ this folio is not illustrated but has text .",2,2,0.8194930553436279,0.19906847178936
all,"##quering : stored in a gold and black - lacquered box . ; suit of armour of black lacquered scales laced with dark blue silk braid , brocade sleeves with mail and laminated defences . it opens from the back and is distinguished by a narrow back - plate and small tapering shoulder - guards . ; helmet of sixty - two vertical plates , each with nineteen raised rivets , the whole lacquered black . deep peak with fore - crest socket ; two holders for side horns ( < i > kuwagata < / i > - missing ) ; small < i > fukigaeshi < / i > with < i > mon < / i > . ; iron face - mask , the interior lacquered in red . ; shin guard , part of black lacquered suit of armour . ; ; ; ; ; ; ; ; ; ;",2,2,0.9543859958648682,0.0466863214969635
all,"##uld of unidentified , flecked , yellow wood . _ x000d _ _ x000d _ the design consists of a band of scrolls ( the opposing design to w74 - 1989 ) . _ x000d _ _ x000d _ there is evidence of machine markings ( made when cutting the block to dimension ) , and a central , threaded notch to the bottom face ( for securing the mould to the bed of the screw press , when making a pressing ) . there are also a few "" practice "" chisel marks to the back . _ x000d _ _ x000d _ the bottom end has no evidence of paint or size but appears to bear the number "" 615 "" ( although this is very feint ) in black . the green painted , top end bears the number "" 220p "" , again in black .",2,2,0.9319244623184204,0.0705027654767036
all,"' fire imp ' was made by antony robinson in 1974 as an experiment to create a modern piece of work , using ancient iron - forging techniques . his original training was as a plumber and he taught himself ironworking from fritz kuhn ' s book ' wrought iron ' . however , his grandfather had been a blacksmith on the great western railway and he was taking up what had been a family trade . he began making ironwork in 1964 and ' fire imp ' was his first major piece , which he regarded as marking a very important point in his artistic development . _ x000d _ _ x000d _ antony robinson was one of the first artist - blacksmiths and a key part of the ' renaissance ' in blacksmithing in england in the 1970s and 1980s , represented at the exhibition ' towards a new iron age ' , held at the v & a in 1982 .",7,4,0.6162325143814087,9.378884315490724
all,") . portrait of a woman , head and shoulders , to front and wearing a high white collar . features softly hatched and stippled in brown and sanguine , with some blue - green shadow hatched around the chin , jaw and under the eyes , on a pale carnation ground ; hair in brown wash , hatched in darker colour and heightened with grey ; cap in dark grey wash hatched in black ; collar in washes of grey and white with thick white heightening ; dress in dark grey wash hatched in black ; background a brown wash ; a gold marginal strip ; on vellum put down on pasteboard . _ x000d _ _ x000d _ < u > frame : < / u > a silver - gilt locket , possibly original ; the hanger removed ; set in a turned oval frame of ebonised mahogany .",3,2,0.9301732182502748,2.703742504119873
all,". ; zanele muholi is one of the most acclaimed photographers working today . they have documented and celebrated the lives of south africa ‚ aos black lgbtqia + communities , and their work exposes the persistent violence and discrimination they face . portraiture is a strong feature in their practice , and muholi has also turned the camera on themself in their sustained engagement with themes of labour , racism , eurocentrism and sexual politics . describing themself as a visual activist , muholi ‚ aos self - proclaimed mission is "" to re - write a black queer and trans visual history of south africa for the world to know of our resistance and existence at the height of hate crimes in sa and beyond . "" through evocative and positive imagery , muholi hopes to offset the stigma and negativity attached to queer identity in african society .",0,0,0.9751216769218444,0.0251921508461236
all,". steele - perkins chose to focus on the curious intersection of rural life and post - industralism in former mining communities , looking in particular at man ‚ aos relationship with animals ( pigeon clubs , feretting , lamping , greyhounds ) , and producing a body of work of exemplary black and white reportage . what he found was not the ‚ aorural england i grew up in [ in somerset ] , of cider , soft rolling hills and warmer weather ‚ ao , but a way of life that still maintained links with ‚ aoan older , mainly anglo - saxon england . ‚ ao as the photographer writes ‚ aoi wanted to document these ways , and rituals of a life lived in the open , under the sky . this is what these photographs are : a partial record , and a personal exploration , which serves as both eulogy and elegy . ‚ ao",3,2,0.6993431448936462,1.210417866706848
all,". whether dressed in pink , powder blue , red , white or black , lolitas are immediately recognisable by their doll - like make - up , frilly skirts , fanciful headgear , ribbons and lace . a striking feature of lolita fashion is the extent to which it is influenced by british culture : alice in wonderland , glam rock , the new romantics , gothic , punk and vivienne westwood . although the attitude and aggression of punk and gothic have no place in the world of the lolita , the movement represents a similarly powerful rebellion against the conventions of contemporary society . the first three sections of the display are devoted to sweet , gothic and punk lolita . the final section , japanese lolita , shows how a fascination with the exotic and alternative has resulted in the reappropriation and sometimes extreme recasting of traditional modes of japanese dress .",2,3,0.5398948788642883,0.789772629737854
